#TYPE Selected.System.IO.FileInfo
"FullName","CreationTime","LastWriteTime","Length","Owner"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-17T22-22-02\2022-01-17T22-22-02_r3dlog.txt","1/17/2022 10:22:02 PM","1/17/2022 10:52:37 PM","9448","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-31T20-12-20","1/31/2022 8:12:20 PM","1/31/2022 8:12:31 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-31T20-12-20\2022-01-31T20-12-20_netlog.txt","1/31/2022 8:12:31 PM","1/31/2022 8:51:13 PM","27826","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-31T20-12-20\2022-01-31T20-12-20_netstats.csv","1/31/2022 8:12:31 PM","1/31/2022 8:51:13 PM","44351","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-31T20-12-20\2022-01-31T20-12-20_r3dlog.txt","1/31/2022 8:12:20 PM","1/31/2022 8:51:14 PM","9251","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-31T21-12-06","1/31/2022 9:12:06 PM","1/31/2022 9:12:16 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-31T21-12-06\2022-01-31T21-12-06_netlog.txt","1/31/2022 9:12:16 PM","1/31/2022 9:51:41 PM","28306","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-31T21-12-06\2022-01-31T21-12-06_netstats.csv","1/31/2022 9:12:16 PM","1/31/2022 9:51:41 PM","44683","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-31T21-12-06\2022-01-31T21-12-06_r3dlog.txt","1/31/2022 9:12:06 PM","1/31/2022 9:51:41 PM","9099","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-31T22-13-04","1/31/2022 10:13:04 PM","1/31/2022 10:13:14 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-31T22-13-04\2022-01-31T22-13-04_netlog.txt","1/31/2022 10:13:14 PM","1/31/2022 10:50:29 PM","26891","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-31T22-13-04\2022-01-31T22-13-04_netstats.csv","1/31/2022 10:13:14 PM","1/31/2022 10:50:29 PM","42011","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-01-31T22-13-04\2022-01-31T22-13-04_r3dlog.txt","1/31/2022 10:13:04 PM","1/31/2022 10:50:29 PM","10328","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-14T21-01-49","2/14/2022 9:01:49 PM","2/14/2022 9:01:59 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-14T21-01-49\2022-02-14T21-01-49_netlog.txt","2/14/2022 9:01:59 PM","2/14/2022 9:27:03 PM","19164","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-14T21-01-49\2022-02-14T21-01-49_netstats.csv","2/14/2022 9:01:59 PM","2/14/2022 9:27:03 PM","29045","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-14T21-01-49\2022-02-14T21-01-49_r3dlog.txt","2/14/2022 9:01:49 PM","2/14/2022 9:27:03 PM","9337","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-14T21-36-59","2/14/2022 9:36:59 PM","2/14/2022 9:37:09 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-14T21-36-59\2022-02-14T21-36-59_netlog.txt","2/14/2022 9:37:09 PM","2/14/2022 9:58:38 PM","16801","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-14T21-36-59\2022-02-14T21-36-59_netstats.csv","2/14/2022 9:37:09 PM","2/14/2022 9:58:38 PM","24903","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-14T21-36-59\2022-02-14T21-36-59_r3dlog.txt","2/14/2022 9:36:59 PM","2/14/2022 9:58:38 PM","10575","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-14T22-04-24","2/14/2022 10:04:24 PM","2/14/2022 10:04:34 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-14T22-04-24\2022-02-14T22-04-24_netlog.txt","2/14/2022 10:04:34 PM","2/14/2022 10:36:27 PM","23444","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-14T22-04-24\2022-02-14T22-04-24_netstats.csv","2/14/2022 10:04:34 PM","2/14/2022 10:36:27 PM","36844","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-14T22-04-24\2022-02-14T22-04-24_r3dlog.txt","2/14/2022 10:04:24 PM","2/14/2022 10:36:27 PM","10331","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T19-38-14","2/16/2022 7:38:14 PM","2/16/2022 7:38:24 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T19-38-14\2022-02-16T19-38-14_netlog.txt","2/16/2022 7:38:24 PM","2/16/2022 8:00:08 PM","17039","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T19-38-14\2022-02-16T19-38-14_netstats.csv","2/16/2022 7:38:24 PM","2/16/2022 8:00:08 PM","25406","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T19-38-14\2022-02-16T19-38-14_r3dlog.txt","2/16/2022 7:38:14 PM","2/16/2022 8:00:08 PM","9467","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T20-06-24","2/16/2022 8:06:24 PM","2/16/2022 8:06:35 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T20-06-24\2022-02-16T20-06-24_netlog.txt","2/16/2022 8:06:35 PM","2/16/2022 8:33:29 PM","20310","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T20-06-24\2022-02-16T20-06-24_netstats.csv","2/16/2022 8:06:35 PM","2/16/2022 8:33:29 PM","31074","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T20-06-24\2022-02-16T20-06-24_r3dlog.txt","2/16/2022 8:06:24 PM","2/16/2022 8:33:29 PM","10532","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T20-41-50","2/16/2022 8:41:50 PM","2/16/2022 8:42:00 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T20-41-50\2022-02-16T20-41-50_netlog.txt","2/16/2022 8:42:00 PM","2/16/2022 9:09:24 PM","20683","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T20-41-50\2022-02-16T20-41-50_netstats.csv","2/16/2022 8:42:00 PM","2/16/2022 9:09:24 PM","31366","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T20-41-50\2022-02-16T20-41-50_r3dlog.txt","2/16/2022 8:41:50 PM","2/16/2022 9:09:24 PM","11644","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T21-17-50","2/16/2022 9:17:50 PM","2/16/2022 9:18:00 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T21-17-50\2022-02-16T21-17-50_netlog.txt","2/16/2022 9:18:00 PM","2/16/2022 10:08:24 PM","35247","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T21-17-50\2022-02-16T21-17-50_netstats.csv","2/16/2022 9:18:00 PM","2/16/2022 10:08:24 PM","57442","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T21-17-50\2022-02-16T21-17-50_r3dlog.txt","2/16/2022 9:17:50 PM","2/16/2022 10:08:24 PM","9693","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T22-12-14","2/16/2022 10:12:14 PM","2/16/2022 10:12:24 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T22-12-14\2022-02-16T22-12-14_netlog.txt","2/16/2022 10:12:24 PM","2/16/2022 10:35:03 PM","17672","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T22-12-14\2022-02-16T22-12-14_netstats.csv","2/16/2022 10:12:24 PM","2/16/2022 10:35:03 PM","26157","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\GameLogs\2022-02-16T22-12-14\2022-02-16T22-12-14_r3dlog.txt","2/16/2022 10:12:14 PM","2/16/2022 10:35:03 PM","9415","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs","3/5/2020 1:08:13 AM","2/16/2022 10:37:46 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2021-12-22T22-19-51_15740_LeagueClient-tracing.json","12/22/2021 10:19:51 PM","12/23/2021 1:34:54 AM","7900711","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-02T20-59-59_12444_LeagueClient.log","1/2/2022 8:59:59 PM","1/2/2022 9:00:42 PM","384961","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-02T20-59-59_12444_LeagueClient-tracing.json","1/2/2022 8:59:59 PM","1/2/2022 9:00:40 PM","2832415","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-02T20-59-59_18928_LeagueClientUx.log","1/2/2022 8:59:59 PM","1/2/2022 9:00:29 PM","28642","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-05T19-01-56_2196_LeagueClient.log","1/5/2022 7:01:56 PM","1/5/2022 9:22:40 PM","3219486","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-05T19-01-56_2196_LeagueClient-tracing.json","1/5/2022 7:01:56 PM","1/5/2022 9:22:36 PM","15317425","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-05T19-01-57_13228_LeagueClientUx.log","1/5/2022 7:01:57 PM","1/5/2022 9:22:27 PM","143824","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-10T18-41-49_10312_LeagueClient.log","1/10/2022 6:41:49 PM","1/10/2022 6:42:27 PM","403976","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-10T18-41-49_10312_LeagueClient-tracing.json","1/10/2022 6:41:49 PM","1/10/2022 6:42:26 PM","2911634","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-10T18-41-50_5264_LeagueClientUx.log","1/10/2022 6:41:50 PM","1/10/2022 6:42:16 PM","29924","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-10T19-16-53_12456_LeagueClient.log","1/10/2022 7:16:53 PM","1/10/2022 10:15:20 PM","4312011","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-10T19-16-53_12456_LeagueClient-tracing.json","1/10/2022 7:16:53 PM","1/10/2022 10:15:16 PM","39563916","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-10T19-16-54_15300_LeagueClientUx.log","1/10/2022 7:16:54 PM","1/10/2022 10:15:06 PM","234913","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-17T19-18-28_15500_LeagueClient.log","1/17/2022 7:18:28 PM","1/17/2022 10:54:28 PM","4238411","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-17T19-18-28_15500_LeagueClient-tracing.json","1/17/2022 7:18:28 PM","1/17/2022 10:54:26 PM","38508043","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-17T19-18-29_9144_LeagueClientUx.log","1/17/2022 7:18:29 PM","1/17/2022 10:54:16 PM","268130","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-31T19-36-00_5228_LeagueClient.log","1/31/2022 7:36:00 PM","1/31/2022 10:54:31 PM","4193150","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-31T19-36-00_5228_LeagueClient-tracing.json","1/31/2022 7:36:00 PM","1/31/2022 10:54:30 PM","18852838","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-31T19-36-01_12504_LeagueClientUx.log","1/31/2022 7:36:01 PM","1/31/2022 10:54:22 PM","320720","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-31T19-36-01_16520_LeagueClientUxHelper-gpu-process.log","1/31/2022 7:36:01 PM","1/31/2022 10:54:23 PM","18021","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-31T19-36-05_22272_LeagueClientUxHelper-utility.log","1/31/2022 7:36:05 PM","1/31/2022 10:18:36 PM","2737","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-31T19-36-06_13072_LeagueClientUxHelper-utility.log","1/31/2022 7:36:06 PM","1/31/2022 7:36:07 PM","2519","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-01-31T19-38-01_16648_LeagueClientUxHelper-gpu-process.log","1/31/2022 7:38:01 PM","1/31/2022 7:38:01 PM","482","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-02T22-54-46_3496_LeagueClient.log","2/2/2022 10:54:46 PM","2/2/2022 11:01:30 PM","1315665","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-02T22-54-46_3496_LeagueClient-tracing.json","2/2/2022 10:54:46 PM","2/2/2022 11:01:27 PM","3324638","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-02T22-54-47_14288_LeagueClientUxHelper-gpu-process.log","2/2/2022 10:54:47 PM","2/2/2022 11:01:22 PM","4195","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-02T22-54-47_8728_LeagueClientUx.log","2/2/2022 10:54:47 PM","2/2/2022 11:01:17 PM","69817","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-02T22-54-51_9176_LeagueClientUxHelper-utility.log","2/2/2022 10:54:51 PM","2/2/2022 10:54:57 PM","2634","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-02T22-54-52_7912_LeagueClientUxHelper-utility.log","2/2/2022 10:54:52 PM","2/2/2022 10:54:53 PM","2515","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-02T22-56-47_23048_LeagueClientUxHelper-gpu-process.log","2/2/2022 10:56:47 PM","2/2/2022 10:56:47 PM","482","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-06T22-58-57_6080_LeagueClient.log","2/6/2022 10:58:57 PM","2/6/2022 11:43:32 PM","581879","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-06T22-58-57_6080_LeagueClient-tracing.json","2/6/2022 10:58:57 PM","2/6/2022 11:43:28 PM","4270736","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-06T22-58-58_10484_LeagueClientUx.log","2/6/2022 10:58:58 PM","2/6/2022 11:43:18 PM","130789","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-06T22-58-58_24640_LeagueClientUxHelper-gpu-process.log","2/6/2022 10:58:58 PM","2/6/2022 11:43:24 PM","4485","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-06T22-59-04_15620_LeagueClientUxHelper-utility.log","2/6/2022 10:59:04 PM","2/6/2022 10:59:15 PM","2733","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-06T22-59-05_21288_LeagueClientUxHelper-utility.log","2/6/2022 10:59:05 PM","2/6/2022 10:59:06 PM","2518","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-06T23-00-58_19300_LeagueClientUxHelper-gpu-process.log","2/6/2022 11:00:58 PM","2/6/2022 11:00:58 PM","482","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-14T20-20-37_3084_LeagueClient.log","2/14/2022 8:20:37 PM","2/14/2022 10:41:44 PM","2462721","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-14T20-20-37_3084_LeagueClient-tracing.json","2/14/2022 8:20:37 PM","2/14/2022 10:41:40 PM","23746735","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-14T20-20-38_16364_LeagueClientUxHelper-gpu-process.log","2/14/2022 8:20:38 PM","2/14/2022 10:41:34 PM","14815","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-14T20-20-38_2140_LeagueClientUx.log","2/14/2022 8:20:38 PM","2/14/2022 10:41:30 PM","219932","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-14T20-20-43_17324_LeagueClientUxHelper-renderer.log","2/14/2022 8:20:43 PM","2/14/2022 8:58:20 PM","3440","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-14T20-20-43_4328_LeagueClientUxHelper-renderer.log","2/14/2022 8:20:43 PM","2/14/2022 10:41:29 PM","47163","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-14T20-20-43_6360_LeagueClientUxHelper-utility.log","2/14/2022 8:20:43 PM","2/14/2022 8:20:49 PM","2634","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-14T20-20-44_4228_LeagueClientUxHelper-utility.log","2/14/2022 8:20:44 PM","2/14/2022 8:20:45 PM","2515","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-14T20-20-46_17496_LeagueClientUxHelper-renderer.log","2/14/2022 8:20:46 PM","2/14/2022 10:41:30 PM","3664","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-14T20-22-38_18780_LeagueClientUxHelper-gpu-process.log","2/14/2022 8:22:38 PM","2/14/2022 8:22:38 PM","482","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-14T22-37-16_9392_LeagueClientUxHelper-renderer.log","2/14/2022 10:37:16 PM","2/14/2022 10:37:22 PM","2774","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-16T18-27-58_15724_LeagueClient.log","2/16/2022 6:27:58 PM","2/16/2022 10:38:12 PM","6063755","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-16T18-27-58_15724_LeagueClient-tracing.json","2/16/2022 6:27:58 PM","2/16/2022 10:38:09 PM","44798530","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-16T18-27-59_19280_LeagueClientUxHelper-gpu-process.log","2/16/2022 6:27:59 PM","2/16/2022 10:38:06 PM","22882","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-16T18-27-59_4988_LeagueClientUx.log","2/16/2022 6:27:59 PM","2/16/2022 10:38:00 PM","454785","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-16T18-28-04_12540_LeagueClientUxHelper-renderer.log","2/16/2022 6:28:04 PM","2/16/2022 10:37:56 PM","79186","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-16T18-28-04_13748_LeagueClientUxHelper-renderer.log","2/16/2022 6:28:04 PM","2/16/2022 7:30:45 PM","4179","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-16T18-28-04_7108_LeagueClientUxHelper-utility.log","2/16/2022 6:28:04 PM","2/16/2022 10:10:20 PM","2848","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-16T18-28-05_9544_LeagueClientUxHelper-utility.log","2/16/2022 6:28:05 PM","2/16/2022 6:28:06 PM","2517","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-16T18-28-07_13740_LeagueClientUxHelper-renderer.log","2/16/2022 6:28:07 PM","2/16/2022 8:34:44 PM","3007","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-16T18-29-59_2956_LeagueClientUxHelper-gpu-process.log","2/16/2022 6:29:59 PM","2/16/2022 6:29:59 PM","481","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-16T20-34-44_21120_LeagueClientUxHelper-renderer.log","2/16/2022 8:34:44 PM","2/16/2022 10:10:59 PM","3600","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-16T22-10-18_4936_LeagueClientUxHelper-renderer.log","2/16/2022 10:10:18 PM","2/16/2022 10:37:59 PM","3469","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\LeagueClient Logs\2022-02-16T22-37-46_9788_LeagueClientUxHelper-renderer.log","2/16/2022 10:37:46 PM","2/16/2022 10:37:52 PM","2777","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\Performance Logs","12/12/2019 2:07:35 PM","12/12/2019 2:37:02 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Logs\Performance Logs\League_PerfDump.rpd","12/12/2019 2:37:02 PM","2/16/2022 10:35:03 PM","3986724","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\msvcp140.dll","9/24/2019 7:42:19 PM","7/22/2021 11:13:26 PM","436600","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\msvcp140_1.dll","12/8/2019 9:19:56 PM","7/22/2021 11:13:26 PM","21368","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\msvcp140_2.dll","12/8/2019 9:19:56 PM","7/22/2021 11:13:26 PM","166264","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\msvcp140_codecvt_ids.dll","12/8/2019 9:19:56 PM","7/22/2021 11:13:26 PM","18808","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\ortp.dll","1/8/2020 3:45:06 PM","1/8/2020 3:45:06 PM","194688","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\patchline.json","9/24/2019 7:42:26 PM","2/16/2022 6:27:59 PM","388","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins","3/5/2020 1:05:14 AM","2/2/2022 10:54:39 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\plugin-manifest.json","9/24/2019 7:42:17 PM","2/16/2022 6:27:39 PM","25837","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-be-client-config","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-client-config\description.json","3/5/2020 12:25:21 AM","3/5/2020 12:25:21 AM","311","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-client-config-dep-injector","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-client-config-dep-injector\description.json","3/5/2020 12:25:21 AM","3/5/2020 12:25:21 AM","480","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-entitlements","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-entitlements\description.json","3/5/2020 12:25:21 AM","3/5/2020 12:25:21 AM","357","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-gcloud-voice-chat","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-gcloud-voice-chat\description.json","3/5/2020 12:25:21 AM","3/5/2020 12:25:21 AM","354","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-account-verification","3/5/2020 1:05:14 AM","3/5/2020 1:12:52 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-account-verification\description.json","3/5/2020 12:25:21 AM","2/2/2022 10:54:38 PM","594","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-acs","3/5/2020 1:05:14 AM","3/1/2021 6:09:51 PM",,"DESKTOP-QEVLIJL\akamb"
